ID,Name,Latitude,Longitude,Photo_Name,Photo_Path,State,County,NBI_Structure_Number,Year_Built_Text,Year_Rehabilitated_Text,Year_Built,Year_Demolished,Type,Subtype,Recognition,Length_Main_Span_Total,Builder_Contractor,Year_Photographed,Notes,,
426,John Bright No. 2 Bridge,39.737589,-82.584725,OHFA_JohnBrightNo2CoveredBr.jpg,oh/fairfield/,Ohio,Fairfield,,1881,1988,1881,,Thru Truss,Covered wood/iron hybrid rigid suspension (or inverted bowstring),"Listed on the National Register of Historic Places, 1975",70,Augustus Borneman and Sons,2009,"The 1881 John Bright No. 2 Bridge (originally constructed on John Bright's property) is a rare wood and metal hybrid covered bridge. As with early hybrid transitional bridges, the compression members are composed are wood and the tension members composed of are iron. The bridge is an unusual suspension / truss hybrid, known as either a rigid suspension or an inverted bowstring. The design is similar to that of a lenticular truss, except the top chord is flat rather than inclined. Beginning in the late 1870's, the patented lenticular design was marketed across the country by the Corrugated Metal Company of East Berlin, Connecticut (later known as the Berlin Iron Bridge Company). Perhaps Augustus Borneman tried to convert that design into a cheaper iron/steel hybrid version, which would explain the flat top chord. The bridge was modified with an addition of a wooden arch in 1913. The John Bright No. 2 Bridge was restored and relocated to Ohio University - Lancaster Campus in 1988 to connect Festival Hill with the campus. An all metal version of the bridge was relocated nearby in 1999. ",,
692,John F. Kennedy Boulevard Bridge,27.94665,-82.4609,FLHI_FL60FL685JFKBlvdHillsboroughR.jpg,fl/hillsborough/,Florida,Hillsborough,100100,1913,,1913,,Arch,Bascule; Closed Spandrel Concrete Arch Approaches,,321,,2007,"The bridge has been unofficially 'painted' by students at the adjacent University of Tampa. Historically, the bridge was known as the Lafayette Street Bridge.",,
955,John Weeks Bridge,42.368445,-71.118169,MAMI_JohnWWeeksBrCharlesR.jpg,ma/middlesex/,Pennsylvania,"Middlesex, Suffolk",,1927,,1927,,Arch,Closed spandrel segmental concrete arch,Eligible for the National Register of Historic Places,,Andrew Canzanelli,2008,"In the 1920's, Harvard University expanded by building their business school to the south of the Charles River. The traditional campus is north of the river in Cambridge. A pedestrian bridge was built to connect the two parts of campus. The 1927 bridge is an example of a concrete arch. To match Harvard University, the bridge was faced in red brick. Other aesthetic features include accented arch rings and keystones, seals of the university, concrete balustrades, and obelisks at the ends of the bridge. The bridge was renamed after John Weeks, a U.S. Representative and later Senator from Massachusetts. He served as the Secretary of War in the Harding / Coolidge administrations. The bridge also carries Harvard's steam, electrical, and communications networks.",,
3649,Johnson Hill Road Bridge,39.916278,-79.943948,PAGR_StringtownMuddyCr.jpg,pa/greene/,Pennsylvania,Greene,307203068420920,1892,1918,1892,,Thru Truss,Pratt pin-connected,,87,Nelson & Buchanan?,2007,"The 1892 Johnson Hill Road Bridge is the third oldest truss bridge in Greene County. The Pumpkin Hill Road Bridge is possibly older, but its build date is not documented. Based on details, the Johnson Hill Road Bridge can be attributed to Nelson & Buchanan. The bridge has long been abandoned, and the road deck is gone.",,
3264,Johnson Road Bridge,40.248538,-80.210645,PAWA_SR1009ChartiersRun.jpg,pa/washington/,Pennsylvania,Washington,621009012011650,1913,,1913,,Arch,Closed spandrel segmental concrete arch,,60,"Chaney & Armstrong, Engineers; W. M. Pickett & Company (Contractor)",2007,"The Johnson Road Bridge is one of the older concrete arch bridges in Washington County, dating from 1913. It was designed by Chaney & Armstrong, Engineers, before the company became the Chaney Engineering Company. The bridge is adorned with paneled parapets and spandrel walls. The bridge is rated to be in poor condition, and the arch is spalled.",,
2119,Johnson Street Footbridge,29.413311,-98.495522,TXBE_JohnsonStFootbridgeSanAntonioR.jpg,tx/bexar/,Texas,Bexar,,1983,,1983,,Thru Truss,Pedestrian welded,,,,2008,"In 1983, the Johnson Street Bridge was replaced by a welded prefabricated pedestrian truss bridge. The finials (towers) from the 1880's Crockett Street Bridge were placed as decorative features at the abutments.",,
3103,Johnston Bridge,40.701016,-79.322185,PAAR_PlumcreekRdPlumCrElderton.jpg,pa/armstrong/,Pennsylvania,Armstrong,032069001000000,1904,1927,1904,2010,Pony Truss,"Pratt pin-connected, half-hip",,72,,2008,"According to the PAHBI, ''The 1904, skewed, single span, 80'-long, pin connected Pratt pony truss bridge is supported on concrete abutments that date to 1927. The light trusses are traditionally composed, with built up box section upper chords, eye bar lower chords and diagonals, and steel angle verticals.'' According to PennDOT's website, the bridge is to be demolished in the fall of 2010.",,
857,Johnston Road Bridge,41.485121,-79.449837,PAFO_JohnstonRdTionestaCr.jpg,pa/forest/,Pennsylvania,Forest,277401880230010,1919,1996,1919,,Arch,Closed spandrel segmental arch,Last remaining concrete arch bridge in Forest County,97 / 291,"John Farris, Pennsylvania Board of Public Grounds & Buildings",2006,"According to the PAHBI, ''The 1919, three span, 291'-long (3 @ 97'), reinforced concrete deck arch bridge is supported on concrete skewbacks and two concrete cutwater piers. In 1996 the original flared, paneled parapets were replaced with plain parapets topped with one rail high aluminum railings.''",,
3426,Jonathon Hulton Bridge,40.5272,-79.84667,PAAA_Hulton.jpg,pa/allegheny/allegheny/,Pennsylvania,Allegheny,022082001001480,1910,ca. 1992 / 2000,1910,2016,Thru Truss,"Pennsylvania, Parker approaches",,505 / 1544,Allegheny County,2008,"To many in the Pittsburgh area, the Hulton Bridge is known for lavender color (it was painted that shade from green in an early 1990's rehabilitation). The historic bridge is noteworthy for a lot more. It was the first County of Allegheny designed bridge over the Allegheny River. The bridge consists of 1,544 feet of trusses, longer than any other thru truss in the county. The bridge's main span is 505 feet, one of the longest in the country in 1910, is still in the top 50 of the longest simple truss spans in North America. The main span is also noteworthy in that it is skewed, though the rest of the surrounding trusses are not. Furthermore, the bridge is the oldest active multi-span vehicular bridge over the entire Allegheny River. Despite its historical significance and relatively good condition (the bridge is well-maintained and has no weight limit), it is scheduled for replacement. The narrow two-lane bridge is a bottleneck, and it is frequently congested. As seen on the map, the problem with the location of the bridge is that it has T intersections on each end. The narrow bridge cannot accommodate turn lanes. Many people live on the Oakmont side, and two different freeways have interchanges on the Harmar side. To alleviate congestion, a wider bridge is to be built. Depending on funding, the new steel girder will open as early as 2015.",,
3427,Jones Avenue Bridge,40.415995,-79.8236,PAAM_JonesAveThompsonRun.jpg,pa/allegheny/monongahela/,Pennsylvania,Allegheny,027467000028920,1993,,1993,,Pony Truss,Bailey truss,,56,Acrow Corp,2006,"The Bailey Truss was designed during the World War II as a light, prefabricated bridge consisting of standardized panels. The bridge could be quickly and easily erected to fit a variety of conditions. As such, the type is usually used as a temporary bridge. This is the only permanent example in Pennsylvania on this website.",,
735,Jones Bridge,29.423771,-98.48795,TXBE_CommerceStSanAntonioRE.jpg,tx/bexar/,Texas,Bexar,150150B07505005,1914,1941,1914,,Beam,Concrete tee beam,Listed on the National Register of Historic Places,30 / 84,"A. K. Nicolaysen (Design Engineer), Hans Helland (City Engineer), Chas M. Schoenfeld (Contractor)",2008,"Commerce Street is one of the main east west roads through San Antonio. According to the State Historical Survey Committee, ''The main ford between San Fernando De Bexar (The City) and San Antonio De Valero (The Alamo), this river crossing has long been a focal point of history. At its footbridge on February 23, 1836, Alamo Emissary Albert Martin met to parley with Santa Anna's Aide, Juan Almonte, during the Texas War for Independence. . . . Present bridge replaces an 1880 iron structure, linking old and new, it spans 250 years of recorded history.'' The iron towers from the 1880's bridge were saved and relocated to the Johnson Street Pedestrian Bridge approach. According to the Historic Bridge Foundation, ''The Commerce Street Bridge consists of a 3-span continuous concrete T-beam superstructure resting on square pier columns. On the north side of the bridge are two curving flight of stairs that link with the River Walk below. The bridge is noted for its many decorative details including open concrete molded railing and architectural treatments to the outside pier columns and projecting spandrel walls. On the south side of the bridge is located a sculpture of an Indian brave created by noted Texas artist Waldine Tauch. Entitled '' The First Inhabitant,'' the sculpture consists of seven foot tall Native American in full, feathered headdress bordered by a background of corn. Carved onto each hand is a shallow Indian-patterned bowl, which once had drinking fountains concealed in each bowl. The sculpture was commissioned by the San Antonio Express, which offered Tauch $1,000 to complete the work. The bridge was most likely widened in 1929, and may have been subsequently widened again. Other alterations to the bridge may have occurred during the 1930s, with the creation of the San Antonio River Walk.''",,
2960,Jordan Drive Bridge,41.714471,-80.146894,PACR_JordanDrSaegertown.jpg,pa/crawford/,Pennsylvania,Crawford,207409096230250,1900,,1900,,Thru Truss,Pennsylvania pin-connected,"Oldest Pennsylvania truss in northwestern Pennsylvania, eligible for the National Register of Historic Places",203,Youngstown Bridge Company,2008,"According to the PAHBI, ''The 1900, pin connected, single span, 206'-long, Pennsylvania thru truss bridge is supported on ashlar abutments with wingwalls. The polygonal upper chords are built up box sections and the sub-ties are eye bars. The bridge is distinguished as an early example of its type and design. It is the oldest remaining Pennsylvania thru truss highway bridge in northwestern Pennsylvania, and only one other example in western Pennsylvania has an earlier construction date. The bridge is historically and technologically significant.''",,
3104,Judge J. Frank Graff Bridge,40.796455,-79.51816,PAAR_Graff.jpg,pa/armstrong/,Pennsylvania,Armstrong,030422021000000,1974,,1974,,Deck Truss,Continuous Warren bolted/welded,,420 / 2701,,2005,"The Judge J. Frank Graff Bridge is one of only a few deck truss bridges built in Pennsylvania during the 1970's. The bridge was built as part of the US 422 / PA 28 Kittanning Bypass. In the mid 1970's, many highway projects were cancelled. The Kittanning Bypass was not completed until 2001. Judge J. Frank Graff served on the Armstrong County Court of Common Pleas and the Pennsylvania Superior Court. In 2010 - 2012 the bridge was rehabilitated and repainted blue from the original green color shown in the 2005 photograph.",,
2776,Juniata Road Bridge,40.402647,-77.013018,PAPE_PA849JuniataR.jpg,pa/perry/,Pennsylvania,"Dauphin, Perry",220849001000000,1922,,1922,,Arch,Closed spandrel concrete arch,,130 / 650,"Dauphin County, Perry County",2010,"According to the PAHBI, ''The 5 span, 650'-long reinforced concrete deck arch bridge built in 1922 is supported on concrete piers and abutments. The spandrels are paneled to accent the arches. It has paneled parapets and paneled pilasters at the piers. A concrete railing separates the roadway from the sidewalk. Built as a joint-county project using a design prepared by the county engineers, the bridge is an example of a very common bridge type/design with no unusual or distinctive features.''",,
2096,"Kanawha City Bridges (35th Street Bridge, 36th Street Bridge) (Northbound)",38.333072,-81.597497,WVKA_35thAnd36thStBridgesKanawhaR.jpg,wv/kanawha/,West Virginia,Kanawha,20A360,1975,,1975,,Beam,Haunched deck girder,,"420 / 1327 (NB) , 415 / 1386 (SB)",,2005,"The first bridge crossing the Kanawha River in Kanawha City was built in 1915 at 35th Street. It was demolished in 1975, and replaced by the twin 35th Street and 36th Street Bridges (Kanawha City Bridges). The 36th Street Bridge opened in 1975 and carried bidirectional traffic until the new 35th Street Bridge was completed the next year. The 35th Street Bridge serves southbound traffic and the 36th Street Bridge serves northbound traffic. The replacement bridges are both examples of haunched deck girders.",,
